Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency,Image_url,
SAMSUNG,4.4,0,0,â‚¹50900,0,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+,https://rukminim1.flixcart.com/image/312/312/television/v/t/h/samsung-32k5100-original-imaezng4fcfdzgzd.jpeg?q=70,
SAMSUNG,4.3,0,0,â‚¹121999,â‚¹143900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jx502vk0/television/a/h/4/samsung-qa55q60rakxxl-55q60rak-original-imafhnvr4w3q7g2s.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹16999,â‚¹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,
Yuwa,3.8,0,0,â‚¹12499,â‚¹22500,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920*1080 Pixels,10 w *2 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1ch4sw0/television/v/f/f/nty-32s-nty-32s-yuwa-original-imagcxek9q2hfcrj.jpeg?q=70,
JVC,0,0,0,â‚¹13990,â‚¹15990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366x768 Pixels,12W x 2 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kyj0vbk0/television/i/i/h/lt-32n385ce-lt-32n385ce-jvc-original-imagaqjqngmacctq.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x799 Pixels,24W x 33 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/g/j/5/22kp32s4f-81cm-smart-led-tv-with-wifi-lan-bluetooth-android-original-imagbsjkhcu23k5y.jpeg?q=70,
Onix,4.8,0,0,â‚¹32222,â‚¹38790,Full HD 1980 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty on Product,https://rukminim1.flixcart.com/image/312/312/ken59jk0/television/4/j/y/onix-crystal-43-original-imafv9efg8g65gr2.jpeg?q=70,
CORNEA,0,0,0,â‚¹36999,â‚¹49999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3ys70w0/television/7/z/p/55corfls05-cornea-original-imageyqzngz5prhj.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
KODAK,4.4,31763,7301,â‚¹21490,â‚¹24999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kjiwfbk0-0/television/e/d/3/43fhdx7xpro-43fhdx7xpro-kodak-original-imafz2zfh2z8fnzh.jpeg?q=70,
Compaq,3.9,0,0,â‚¹26999,â‚¹45999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kxf0jgw0/television/n/k/d/cq43apudbl-compaq-original-imag9ve8cbk4hefu.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x800 Pixels,24W x 34 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/4/v/6/22kp32s4f-android-led-smart-tv-512mb-ram-4gb-rom-screen-size-32-original-imagbskbhf5z5cmg.jpeg?q=70,
Croma,4.2,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x782 Pixels,24W x 16 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/c/6/k/22kp32s4f-32inches-smart-android-tv-512mb-ram-4gb-rom-kinger-original-imagbsgxaryygjwz.jpeg?q=70,
SAMSUNG,4.8,0,0,â‚¹145900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jialea80/television/p/b/g/samsung-65nu7470-original-imaf64f2hjrwz7rv.jpeg?q=70,
SAMSUNG,4.6,0,0,â‚¹93999,â‚¹101900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jx502vk0/television/g/d/v/samsung-qa49q60rakxxl-49q60rak-original-imafhnvqg4ctdnqv.jpeg?q=70,
Croma,3.9,0,0,â‚¹18990,â‚¹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,
MOTOROLA,4.3,13623,2223,â‚¹57999,â‚¹115399,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k3hmj680/television/e/b/r/motorola-65sauhdm-original-imafm59fztjjshhm.jpeg?q=70,
Oxygen,0,0,0,â‚¹69990,â‚¹124990,Netflix|Prime Video|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/knxiavk0/television/i/k/6/65-a2-oxygen-original-imag2hvytm6qxzhb.jpeg?q=70,
LG,4.3,0,0,â‚¹74999,â‚¹90990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jy3anbk0/television/z/7/y/lg-49sm8100pta-original-imafgcrpyhpdjgym.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹6199,â‚¹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/i/m/a-2400n-adsun-original-imag5ecpqjfzews3.jpeg?q=70,
Candes,4,0,0,â‚¹9599,â‚¹24490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2ghgnk0/television/x/f/k/p32s001-p32s001-candes-original-imagdshfudqwzzfg.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹16999,â‚¹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,
LG,4,0,0,â‚¹35999,â‚¹47990,Operating System: Linux,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,https://rukminim1.flixcart.com/image/312/312/k2xmd8w0/television/s/y/k/lg-43lk5360pta-original-imafm642hzkyb6w3.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹7999,â‚¹16999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/t/b/d/a-3200n-adsun-original-imag5ecyt6ystkrv.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x769 Pixels,24W x 3 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/x/s/p/22kp32s4f-32-inches-81cm-led-smart-android-television-kinger-original-imagbsjgacfuzzh3.jpeg?q=70,
HUIDI,4,4864,558,â‚¹8999,â‚¹18599,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/q/n/m/hd32d1m18-huidi-original-imag4puzwjsvjdrt.jpeg?q=70,
Mi,4.4,57944,6362,â‚¹28999,0,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kc54ivk0/television/r/q/g/mi-l43m4-4ain-original-imaftc5fy6bfmhyb.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
TCL,4,0,0,â‚¹79999,â‚¹149900,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/jg2kqkw0/television/g/c/q/tcl-65p2mus-original-imaf4e8xeggstdcj.jpeg?q=70,
SAMSUNG,2.8,0,0,â‚¹145900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kf2v3ww0/television/v/n/k/samsung-ua65tu8000kxxl-original-imafvm5cmgwhpk4v.jpeg?q=70,
SAMSUNG,0,0,0,â‚¹149900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 Ã— 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/j7ksia80/television/w/z/9/samsung-65mu6470-original-imaexshykw2qe5jv.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
iMEE,0,0,0,â‚¹10399,â‚¹19999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/d/y/e/-original-imagfu5hnxyddaus.jpeg?q=70,
Sansui,4.2,0,0,â‚¹12499,â‚¹14990,Netflix|Prime Video|Youtube,Operating System: Linux,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k20r8nk0/television/c/f/3/sansui-jsk32lshd-original-imafhgvrguvd2zye.jpeg?q=70,
LG,4.3,0,0,â‚¹78499,â‚¹110990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jx502vk0/television-refurbished/z/2/w/u-49uk7500pta-lg-original-imafhdzzxnzzzuzh.jpeg?q=70,
Croma,4.2,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x805 Pixels,24W x 39 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/9/b/m/22kp32s4f-android-smart-led-size-81cm-512mb-ram-4gb-rom-32inches-original-imagbsgyxbhkgbbk.jpeg?q=70,
LG,4.8,0,0,â‚¹104990,0,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/joonafk0/television/w/q/h/lg-55uk6500ptc-original-imafb3ahyt5eqxdt.jpeg?q=70,
TCL,4.5,0,0,â‚¹89999,â‚¹179990,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/s/z/j/tcl-l65c2us-original-imafm59ftewtevnx.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
Haier,0,0,0,â‚¹19499,â‚¹31590,Full HD 1366 x 768 Pixels,20W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,2 YEAR,https://rukminim1.flixcart.com/image/312/312/l19m93k0/television/0/h/j/le32k6ga-haier-original-imagcv8eqcyfyyav.jpeg?q=70,
Haier,4.1,0,0,â‚¹34999,â‚¹43990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kex5ci80/television/a/v/z/haier-le40k6600ga-original-imafvg6rjar84dvf.jpeg?q=70,
Hyundai,4.1,0,0,â‚¹30990,â‚¹71990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/television/t/8/j/uhdhy50b78vrtnw-hyundai-original-imagdyfxhqpg8zjw.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹6199,â‚¹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/i/m/a-2400n-adsun-original-imag5ecpqjfzews3.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹12999,â‚¹22999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/c/b/50aesl1-adsun-original-imag5ecwjrm6ufsn.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x794 Pixels,24W x 28 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/l/d/m/22kp32s4f-81cm-32inches-512mb-ram-4gb-rom-led-smart-android-tv-original-imagbsj4kq7u3hfx.jpeg?q=70,
LG,4.5,0,0,â‚¹67990,0,Netflix|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jjg15zk0/television/m/4/h/lg-43lk5760pta-original-imaf6st4ya4hpnar.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹7999,â‚¹16999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/t/b/d/a-3200n-adsun-original-imag5ecyt6ystkrv.jpeg?q=70,
Nokia,0,0,0,â‚¹41999,â‚¹59999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,48 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kfwvcsw0/television/g/k/z/nokia-55tauhdn-original-imafw8xffqkuzjhu.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x811 Pixels,24W x 45 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/e/u/u/22kp32s4f-hd-32inches-81cm-512mb-ram-4gb-rom-smart-android-led-original-imagbsgyszhzyz5n.jpeg?q=70,
iMEE,0,0,0,â‚¹17399,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/7/c/r/-original-imagfu5ht68h9ydy.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x803 Pixels,24W x 37 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/z/d/x/22kp32s4f-android-smart-tv-32inches-led-hd-720p-screen-size-81cm-original-imagbsj9uzjv2b83.jpeg?q=70,
LG,4.4,0,0,â‚¹124999,â‚¹177990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k2xmd8w0/television/b/q/g/lg-55sk8500pta-original-imafm642vqebeuhm.jpeg?q=70,
PHILIPS,0,0,0,â‚¹41999,â‚¹119990,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kar44280/television/c/h/g/philips-58put6604-94-original-imafs8n42umfvts2.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
Dyanora,4.4,0,0,â‚¹27999,â‚¹40999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ktyp8cw0/television/1/1/i/dy-ld50u3s-dy-ld50u3s-dyanora-original-imag76pz74ujvsfd.jpeg?q=70,
kinger,0,0,0,â‚¹12999,â‚¹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x787 Pixels,24W x 21 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/q/w/k/22kp32s4f-32-inches-smart-android-tv-512mb-ram-4gb-rom-connect-original-imagbskaynadbj9d.jpeg?q=70,
Candes,4,0,0,â‚¹14599,â‚¹29990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krf91u80/television/v/2/d/p40s001-candes-original-imag57hshqtqzh5h.jpeg?q=70,
Croma,4.3,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
iMEE,0,0,0,â‚¹9899,â‚¹18999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/t/y/q/-original-imagfu5hqkbvkz5a.jpeg?q=70,
TCL,4.3,0,0,â‚¹82990,â‚¹159990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/television/8/e/b/-original-imagdvsyswyexwjw.jpeg?q=70,
Onix,3.7,0,0,â‚¹26339,â‚¹26349,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty on Product,https://rukminim1.flixcart.com/image/312/312/ken59jk0/television/m/b/k/onix-crystal-40-original-imafv9efchqdqkkz.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
Candes,4,0,0,â‚¹8499,â‚¹17990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzzw5u80/television/w/s/t/pc328001-candes-original-imagbvragxc468f7.jpeg?q=70,
Haier,4.1,0,0,â‚¹15490,â‚¹20990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kex5ci80/television/a/v/z/haier-le40k6600ga-original-imafvg6rjar84dvf.jpeg?q=70,
JVC,4.1,789,165,â‚¹16990,â‚¹21000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,8W X 2 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kohigsw0/television/e/7/r/32-ai-smart-led-tv-lt-32n3105c-jvc-original-imag2x9gqmpq4ca7.jpeg?q=70,
Croma,3.9,0,0,â‚¹18990,â‚¹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,
Thomson,4.1,7953,2017,â‚¹29999,â‚¹49999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k02qnww0/television/r/7/w/thomson-ud9-original-imafjyarfjngvtx5.jpeg?q=70,
CORNEA,0,0,0,â‚¹54999,â‚¹74999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3ys70w0/television/u/z/z/65corfls05-cornea-original-imageyqqgxgks697.jpeg?q=70,
Vu,4.2,0,0,â‚¹259999,â‚¹350000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,120 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/khp664w0/television/z/5/w/vu-85qpx-85qpx-original-imafxmvjufjudgkr.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹16999,â‚¹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,
Thomson,4.1,8625,2685,â‚¹16999,0,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jfr57rk0/television/p/h/n/thomson-b9-32m3277-original-imaf45bckfhgpzpg.jpeg?q=70,
Nokia,4.1,5891,1031,â‚¹28999,â‚¹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,39 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/j/x/e/43fhdadndt8p-nokia-original-imag79bptg4zwqfr.jpeg?q=70,
iMEE,0,0,0,â‚¹19399,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/t/y/q/-original-imagfu5hqkbvkz5a.jpeg?q=70,
